1.578494614406982037e-08
1.151498329668154380e-08
8.723152922714919465e-09
9.230328534612851039e-09
9.153437336144662458e-09
8.792049350723700578e-09
1.375468834010752587e-08
7.708451190655883416e-09
8.072717964839425784e-09
1.081955102583397326e-08
9.004189924649254412e-09
6.106545725700595563e-09
1.032011450460131710e-08
5.962037255779564058e-09
9.287958447334017742e-09
4.887169462316460020e-09
3.499749488598230823e-09
7.438717758028765406e-09
8.403270758559787719e-09
8.399816728059652415e-09
1.396239450642758337e-08
1.063506931304864465e-08
8.992082559695265899e-09
7.454723612072015296e-09
1.033615528950279075e-08
7.452445385169353922e-09
5.490748791062649645e-09
4.906954151903204426e-09
7.527129591920091626e-09
8.267582809910850618e-09
8.733233554895620827e-09
9.237704907036691436e-09
6.873502611219409950e-09
8.366910215042318390e-09
1.107427768265260273e-08
6.435270952779420890e-09
1.833520812406500821e-09
-2.328152257414202186e-09
-1.767593835249015192e-09
-5.151942620635681666e-09
-6.206867991198855229e-09
-9.669825009866350976e-09
-1.265972814664579493e-08
-1.467475496785707202e-08
-1.506598368373270956e-08
-1.732966374244900057e-08
-2.000281990248828271e-08
-2.132032440498204184e-08
-2.290828613482418064e-08
-2.463785077207672253e-08
-2.583967745793662164e-08
-2.857251679208550147e-08
-2.777254218672138833e-08
-3.087045669616641108e-08
-3.238762844662748878e-08
-3.240290885710800000e-08
-3.216624635062389262e-08
-3.384524741174953061e-08
-3.417567235747315171e-08
-3.542453870952506227e-08
-3.565274090859981979e-08
-3.615224049145207169e-08
-3.811538471689140800e-08
-3.923653552121600321e-08
-3.918915206250351727e-08
-3.876027748841839123e-08
-3.985607283852579117e-08
-4.122200927843730870e-08
-4.172744939419721022e-08
-4.162768106877933487e-08
-4.181730231839200217e-08
-4.208175362602545136e-08
-4.226526321933716609e-08
-4.303709421582154025e-08
-4.405436109305370737e-08
-4.355962242266277648e-08
-4.427706136771820762e-08
-4.435735648902427370e-08
-4.473022946776402662e-08
-4.439268430612516936e-08
-4.557158832989318121e-08
-4.555062299019144878e-08
-4.522122213593310109e-08
-4.604660265019604368e-08
-4.574970785429481080e-08
-4.638963084771774196e-08
-4.650025454994640570e-08
-4.650432927593460098e-08
